Countyfips;StateCode;State;Year;Race;Population
0;OR;Oregon;2021;Not Hispanic;3648021
0;OR;Oregon;2022;Not Hispanic;3626700
0;OR;Oregon;2023;Not Hispanic;3612831
0;OR;Oregon;2024;Not Hispanic;3609632
0;PA;Pennsylvania;1990;Not Hispanic;11669572
0;PA;Pennsylvania;1991;Not Hispanic;11736264
0;PA;Pennsylvania;1992;Not Hispanic;11790140
0;PA;Pennsylvania;1993;Not Hispanic;11847605
0;PA;Pennsylvania;1994;Not Hispanic;11879660
0;PA;Pennsylvania;1995;Not Hispanic;11897177
0;PA;Pennsylvania;1996;Not Hispanic;11901892
0;PA;Pennsylvania;1997;Not Hispanic;11890692
0;PA;Pennsylvania;1998;Not Hispanic;11890434
0;PA;Pennsylvania;1999;Not Hispanic;11889403
0;PA;Pennsylvania;2000;Not Hispanic;11885799
0;PA;Pennsylvania;2001;Not Hispanic;11877509
0;PA;Pennsylvania;2002;Not Hispanic;11883410
0;PA;Pennsylvania;2003;Not Hispanic;11897201
0;PA;Pennsylvania;2004;Not Hispanic;11900369
0;PA;Pennsylvania;2005;Not Hispanic;11904941
0;PA;Pennsylvania;2006;Not Hispanic;11927569
0;PA;Pennsylvania;2007;Not Hispanic;11942459
0;PA;Pennsylvania;2008;Not Hispanic;11954696
0;PA;Pennsylvania;2009;Not Hispanic;11973041
0;PA;Pennsylvania;2010;Not Hispanic;11985062
0;PA;Pennsylvania;2011;Not Hispanic;11990164
0;PA;Pennsylvania;2012;Not Hispanic;11982321
0;PA;Pennsylvania;2013;Not Hispanic;11967307
0;PA;Pennsylvania;2014;Not Hispanic;11950867
0;PA;Pennsylvania;2015;Not Hispanic;11919519
0;PA;Pennsylvania;2016;Not Hispanic;11886170
0;PA;Pennsylvania;2017;Not Hispanic;11856218
0;PA;Pennsylvania;2018;Not Hispanic;11828945
0;PA;Pennsylvania;2019;Not Hispanic;11793496
0;PA;Pennsylvania;2020;Not Hispanic;11941275
0;PA;Pennsylvania;2021;Not Hispanic;11929001
0;PA;Pennsylvania;2022;Not Hispanic;11861485
0;PA;Pennsylvania;2023;Not Hispanic;11840409
0;PA;Pennsylvania;2024;Not Hispanic;11844170
0;RI;Rhode Island;1990;Not Hispanic;959745
0;RI;Rhode Island;1991;Not Hispanic;961065
0;RI;Rhode Island;1992;Not Hispanic;959348
0;RI;Rhode Island;1993;Not Hispanic;957751
0;RI;Rhode Island;1994;Not Hispanic;954923
0;RI;Rhode Island;1995;Not Hispanic;951729
0;RI;Rhode Island;1996;Not Hispanic;951489
0;RI;Rhode Island;1997;Not Hispanic;950985
0;RI;Rhode Island;1998;Not Hispanic;951939
0;RI;Rhode Island;1999;Not Hispanic;954669
0;RI;Rhode Island;2000;Not Hispanic;958614
0;RI;Rhode Island;2001;Not Hispanic;960467
0;RI;Rhode Island;2002;Not Hispanic;964041
0;RI;Rhode Island;2003;Not Hispanic;964250
0;RI;Rhode Island;2004;Not Hispanic;963563
0;RI;Rhode Island;2005;Not Hispanic;953679
0;RI;Rhode Island;2006;Not Hispanic;945439
0;RI;Rhode Island;2007;Not Hispanic;936797
0;RI;Rhode Island;2008;Not Hispanic;930812
0;RI;Rhode Island;2009;Not Hispanic;925785
0;RI;Rhode Island;2010;Not Hispanic;921911
0;RI;Rhode Island;2011;Not Hispanic;917493
0;RI;Rhode Island;2012;Not Hispanic;913833
0;RI;Rhode Island;2013;Not Hispanic;910521
0;RI;Rhode Island;2014;Not Hispanic;907150
0;RI;Rhode Island;2015;Not Hispanic;902778
0;RI;Rhode Island;2016;Not Hispanic;899013
0;RI;Rhode Island;2017;Not Hispanic;893494
0;RI;Rhode Island;2018;Not Hispanic;890428
0;RI;Rhode Island;2019;Not Hispanic;885365
0;RI;Rhode Island;2020;Not Hispanic;913697
0;RI;Rhode Island;2021;Not Hispanic;909911
0;RI;Rhode Island;2022;Not Hispanic;905220
0;RI;Rhode Island;2023;Not Hispanic;902272
0;RI;Rhode Island;2024;Not Hispanic;903332
0;SC;South Carolina;1990;Not Hispanic;3470788
0;SC;South Carolina;1991;Not Hispanic;3537168
0;SC;South Carolina;1992;Not Hispanic;3583836
0;SC;South Carolina;1993;Not Hispanic;3623979
0;SC;South Carolina;1994;Not Hispanic;3663151
0;SC;South Carolina;1995;Not Hispanic;3700908
0;SC;South Carolina;1996;Not Hispanic;3743283
0;SC;South Carolina;1997;Not Hispanic;3797145
0;SC;South Carolina;1998;Not Hispanic;3847652
0;SC;South Carolina;1999;Not Hispanic;3892052
0;SC;South Carolina;2000;Not Hispanic;3927753
0;SC;South Carolina;2001;Not Hispanic;3957380
0;SC;South Carolina;2002;Not Hispanic;3988253
0;SC;South Carolina;2003;Not Hispanic;4019131
0;SC;South Carolina;2004;Not Hispanic;4066815
0;SC;South Carolina;2005;Not Hispanic;4111676
0;SC;South Carolina;2006;Not Hispanic;4182158
0;SC;South Carolina;2007;Not Hispanic;4249899
0;SC;South Carolina;2008;Not Hispanic;4316972
0;SC;South Carolina;2009;Not Hispanic;4364036
0;SC;South Carolina;2010;Not Hispanic;4399150
0;SC;South Carolina;2011;Not Hispanic;4432756
0;SC;South Carolina;2012;Not Hispanic;4474976
0;SC;South Carolina;2013;Not Hispanic;4517484
0;SC;South Carolina;2014;Not Hispanic;4570399
0;SC;South Carolina;2015;Not Hispanic;4630857
0;SC;South Carolina;2016;Not Hispanic;4689360
0;SC;South Carolina;2017;Not Hispanic;4742317
0;SC;South Carolina;2018;Not Hispanic;4794923
0;SC;South Carolina;2019;Not Hispanic;4848413
0;SC;South Carolina;2020;Not Hispanic;4778470
0;SC;South Carolina;2021;Not Hispanic;4828327
0;SC;South Carolina;2022;Not Hispanic;4902612
0;SC;South Carolina;2023;Not Hispanic;4978260
0;SC;South Carolina;2024;Not Hispanic;5042836
0;SD;South Dakota;1990;Not Hispanic;692484
0;SD;South Dakota;1991;Not Hispanic;698853
0;SD;South Dakota;1992;Not Hispanic;707852
0;SD;South Dakota;1993;Not Hispanic;717013
0;SD;South Dakota;1994;Not Hispanic;725329
0;SD;South Dakota;1995;Not Hispanic;732069
0;SD;South Dakota;1996;Not Hispanic;735963
0;SD;South Dakota;1997;Not Hispanic;737279
0;SD;South Dakota;1998;Not Hispanic;738442
0;SD;South Dakota;1999;Not Hispanic;742220
0;SD;South Dakota;2000;Not Hispanic;744849
0;SD;South Dakota;2001;Not Hispanic;745391
0;SD;South Dakota;2002;Not Hispanic;746215
0;SD;South Dakota;2003;Not Hispanic;748641
0;SD;South Dakota;2004;Not Hispanic;754025
0;SD;South Dakota;2005;Not Hispanic;757944
0;SD;South Dakota;2006;Not Hispanic;764425
0;SD;South Dakota;2007;Not Hispanic;771997
0;SD;South Dakota;2008;Not Hispanic;778347
0;SD;South Dakota;2009;Not Hispanic;785358
0;SD;South Dakota;2010;Not Hispanic;793738
0;SD;South Dakota;2011;Not Hispanic;799093
0;SD;South Dakota;2012;Not Hispanic;806824
0;SD;South Dakota;2013;Not Hispanic;813979
0;SD;South Dakota;2014;Not Hispanic;819721
0;SD;South Dakota;2015;Not Hispanic;823691
0;SD;South Dakota;2016;Not Hispanic;830888
0;SD;South Dakota;2017;Not Hispanic;838442
0;SD;South Dakota;2018;Not Hispanic;842388
0;SD;South Dakota;2019;Not Hispanic;848739
0;SD;South Dakota;2020;Not Hispanic;848953
0;SD;South Dakota;2021;Not Hispanic;855474
0;SD;South Dakota;2022;Not Hispanic;865252
0;SD;South Dakota;2023;Not Hispanic;871261
0;SD;South Dakota;2024;Not Hispanic;874610
0;TN;Tennessee;1990;Not Hispanic;4862081
0;TN;Tennessee;1991;Not Hispanic;4930895
0;TN;Tennessee;1992;Not Hispanic;5010969
0;TN;Tennessee;1993;Not Hispanic;5094003
0;TN;Tennessee;1994;Not Hispanic;5181164
0;TN;Tennessee;1995;Not Hispanic;5268579
0;TN;Tennessee;1996;Not Hispanic;5348545
0;TN;Tennessee;1997;Not Hispanic;5420976
0;TN;Tennessee;1998;Not Hispanic;5478285
0;TN;Tennessee;1999;Not Hispanic;5532937
0;TN;Tennessee;2000;Not Hispanic;5578147
0;TN;Tennessee;2001;Not Hispanic;5611750
0;TN;Tennessee;2002;Not Hispanic;5642988
0;TN;Tennessee;2003;Not Hispanic;5680811
0;TN;Tennessee;2004;Not Hispanic;5726854
0;TN;Tennessee;2005;Not Hispanic;5787037
0;TN;Tennessee;2006;Not Hispanic;5864850
0;TN;Tennessee;2007;Not Hispanic;5930035
0;TN;Tennessee;2008;Not Hispanic;5984848
0;TN;Tennessee;2009;Not Hispanic;6027421
0;TN;Tennessee;2010;Not Hispanic;6064399
0;TN;Tennessee;2011;Not Hispanic;6100797
0;TN;Tennessee;2012;Not Hispanic;6146347
0;TN;Tennessee;2013;Not Hispanic;6179574
0;TN;Tennessee;2014;Not Hispanic;6217726
0;TN;Tennessee;2015;Not Hispanic;6257910
0;TN;Tennessee;2016;Not Hispanic;6302241
0;TN;Tennessee;2017;Not Hispanic;6350852
0;TN;Tennessee;2018;Not Hispanic;6399457
0;TN;Tennessee;2019;Not Hispanic;6438856
0;TN;Tennessee;2020;Not Hispanic;6446908
0;TN;Tennessee;2021;Not Hispanic;6471025
0;TN;Tennessee;2022;Not Hispanic;6542539
0;TN;Tennessee;2023;Not Hispanic;6600480
0;TN;Tennessee;2024;Not Hispanic;6649847
0;TX;Texas;1990;Not Hispanic;12676389
0;TX;Texas;1991;Not Hispanic;12831544
0;TX;Texas;1992;Not Hispanic;12986141
0;TX;Texas;1993;Not Hispanic;13160046
0;TX;Texas;1994;Not Hispanic;13337550
0;TX;Texas;1995;Not Hispanic;13506193
0;TX;Texas;1996;Not Hispanic;13657159
0;TX;Texas;1997;Not Hispanic;13804757
0;TX;Texas;1998;Not Hispanic;13960708
0;TX;Texas;1999;Not Hispanic;14100003
0;TX;Texas;2000;Not Hispanic;14204631
0;TX;Texas;2001;Not Hispanic;14332617
0;TX;Texas;2002;Not Hispanic;14445476
0;TX;Texas;2003;Not Hispanic;14532344
0;TX;Texas;2004;Not Hispanic;14644028
0;TX;Texas;2005;Not Hispanic;14767376
0;TX;Texas;2006;Not Hispanic;15051572
0;TX;Texas;2007;Not Hispanic;15213713
0;TX;Texas;2008;Not Hispanic;15381739
0;TX;Texas;2009;Not Hispanic;15561855
0;TX;Texas;2010;Not Hispanic;15725131
0;TX;Texas;2011;Not Hispanic;15900488
0;TX;Texas;2012;Not Hispanic;16116572
0;TX;Texas;2013;Not Hispanic;16301015
0;TX;Texas;2014;Not Hispanic;16553732
0;TX;Texas;2015;Not Hispanic;16812208
0;TX;Texas;2016;Not Hispanic;17021803
0;TX;Texas;2017;Not Hispanic;17192747
0;TX;Texas;2018;Not Hispanic;17335295
0;TX;Texas;2019;Not Hispanic;17495457
0;TX;Texas;2020;Not Hispanic;17752144
0;TX;Texas;2021;Not Hispanic;17906136
0;TX;Texas;2022;Not Hispanic;18174723
0;TX;Texas;2023;Not Hispanic;18461734
0;TX;Texas;2024;Not Hispanic;18688537
0;UT;Utah;1990;Not Hispanic;1645689
0;UT;Utah;1991;Not Hispanic;1687789
0;UT;Utah;1992;Not Hispanic;1737919
0;UT;Utah;1993;Not Hispanic;1790722
0;UT;Utah;1994;Not Hispanic;1842513
0;UT;Utah;1995;Not Hispanic;1885535
0;UT;Utah;1996;Not Hispanic;1924967
0;UT;Utah;1997;Not Hispanic;1960000
0;UT;Utah;1998;Not Hispanic;1989749
0;UT;Utah;1999;Not Hispanic;2012894
0;UT;Utah;2000;Not Hispanic;2040146
0;UT;Utah;2001;Not Hispanic;2066067
0;UT;Utah;2002;Not Hispanic;2093704
0;UT;Utah;2003;Not Hispanic;2117090
0;UT;Utah;2004;Not Hispanic;2146716
0;UT;Utah;2005;Not Hispanic;2188250
0;UT;Utah;2006;Not Hispanic;2238089
0;UT;Utah;2007;Not Hispanic;2288085
0;UT;Utah;2008;Not Hispanic;2332297
0;UT;Utah;2009;Not Hispanic;2375838
0;UT;Utah;2010;Not Hispanic;2414926
0;UT;Utah;2011;Not Hispanic;2446308
0;UT;Utah;2012;Not Hispanic;2478455
0;UT;Utah;2013;Not Hispanic;2513811
0;UT;Utah;2014;Not Hispanic;2544845
0;UT;Utah;2015;Not Hispanic;2579066
0;UT;Utah;2016;Not Hispanic;2625685
0;UT;Utah;2017;Not Hispanic;2669790
0;UT;Utah;2018;Not Hispanic;2707927
0;UT;Utah;2019;Not Hispanic;2744264
0;UT;Utah;2020;Not Hispanic;2787930
0;UT;Utah;2021;Not Hispanic;2827488
0;UT;Utah;2022;Not Hispanic;2856069
0;UT;Utah;2023;Not Hispanic;2880631
0;UT;Utah;2024;Not Hispanic;2911200
0;VT;Vermont;1990;Not Hispanic;561286
0;VT;Vermont;1991;Not Hispanic;565032
0;VT;Vermont;1992;Not Hispanic;569164
0;VT;Vermont;1993;Not Hispanic;573797
0;VT;Vermont;1994;Not Hispanic;579787
0;VT;Vermont;1995;Not Hispanic;584899
0;VT;Vermont;1996;Not Hispanic;589309
0;VT;Vermont;1997;Not Hispanic;592437
0;VT;Vermont;1998;Not Hispanic;595680
0;VT;Vermont;1999;Not Hispanic;599804
0;VT;Vermont;2000;Not Hispanic;604062
0;VT;Vermont;2001;Not Hispanic;606119
0;VT;Vermont;2002;Not Hispanic;608865
0;VT;Vermont;2003;Not Hispanic;610930
0;VT;Vermont;2004;Not Hispanic;612576
0;VT;Vermont;2005;Not Hispanic;613461
0;VT;Vermont;2006;Not Hispanic;614755
0;VT;Vermont;2007;Not Hispanic;614989
0;VT;Vermont;2008;Not Hispanic;615228
0;VT;Vermont;2009;Not Hispanic;615543
0;VT;Vermont;2010;Not Hispanic;616595
0;VT;Vermont;2011;Not Hispanic;617300
0;VT;Vermont;2012;Not Hispanic;616184
0;VT;Vermont;2013;Not Hispanic;615951
0;VT;Vermont;2014;Not Hispanic;614812
0;VT;Vermont;2015;Not Hispanic;614596
0;VT;Vermont;2016;Not Hispanic;612726
0;VT;Vermont;2017;Not Hispanic;612970
0;VT;Vermont;2018;Not Hispanic;612243
0;VT;Vermont;2019;Not Hispanic;611128
0;VT;Vermont;2020;Not Hispanic;627352
0;VT;Vermont;2021;Not Hispanic;630991
0;VT;Vermont;2022;Not Hispanic;631618
0;VT;Vermont;2023;Not Hispanic;631726
0;VT;Vermont;2024;Not Hispanic;631092
0;VA;Virginia;1990;Not Hispanic;6056181
0;VA;Virginia;1991;Not Hispanic;6130962
0;VA;Virginia;1992;Not Hispanic;6233891
0;VA;Virginia;1993;Not Hispanic;6316142
0;VA;Virginia;1994;Not Hispanic;6386473
0;VA;Virginia;1995;Not Hispanic;6448405
0;VA;Virginia;1996;Not Hispanic;6510183
0;VA;Virginia;1997;Not Hispanic;6568328
0;VA;Virginia;1998;Not Hispanic;6619026
0;VA;Virginia;1999;Not Hispanic;6695983
0;VA;Virginia;2000;Not Hispanic;6771549
0;VA;Virginia;2001;Not Hispanic;6836712
0;VA;Virginia;2002;Not Hispanic;6897080
0;VA;Virginia;2003;Not Hispanic;6948739
0;VA;Virginia;2004;Not Hispanic;7026274
0;VA;Virginia;2005;Not Hispanic;7094409
0;VA;Virginia;2006;Not Hispanic;7157629
0;VA;Virginia;2007;Not Hispanic;7204529
0;VA;Virginia;2008;Not Hispanic;7257827
0;VA;Virginia;2009;Not Hispanic;7318507
0;VA;Virginia;2010;Not Hispanic;7386459
0;VA;Virginia;2011;Not Hispanic;7442076
0;VA;Virginia;2012;Not Hispanic;7504626
0;VA;Virginia;2013;Not Hispanic;7551668
0;VA;Virginia;2014;Not Hispanic;7592814
0;VA;Virginia;2015;Not Hispanic;7623918
0;VA;Virginia;2016;Not Hispanic;7651802
0;VA;Virginia;2017;Not Hispanic;7680172
0;VA;Virginia;2018;Not Hispanic;7698019
0;VA;Virginia;2019;Not Hispanic;7721540
0;VA;Virginia;2020;Not Hispanic;7727614
0;VA;Virginia;2021;Not Hispanic;7730956
0;VA;Virginia;2022;Not Hispanic;7729966
0;VA;Virginia;2023;Not Hispanic;7749301
0;VA;Virginia;2024;Not Hispanic;7789570
0;WA;Washington;1990;Not Hispanic;4685210
0;WA;Washington;1991;Not Hispanic;4791668
0;WA;Washington;1992;Not Hispanic;4907380
0;WA;Washington;1993;Not Hispanic;5005313
0;WA;Washington;1994;Not Hispanic;5080654
0;WA;Washington;1995;Not Hispanic;5163050
0;WA;Washington;1996;Not Hispanic;5227892
0;WA;Washington;1997;Not Hispanic;5305647
0;WA;Washington;1998;Not Hispanic;5373796
0;WA;Washington;1999;Not Hispanic;5421686
0;WA;Washington;2000;Not Hispanic;5463559
0;WA;Washington;2001;Not Hispanic;5512082
0;WA;Washington;2002;Not Hispanic;5553278
0;WA;Washington;2003;Not Hispanic;5579951
0;WA;Washington;2004;Not Hispanic;5625498
0;WA;Washington;2005;Not Hispanic;5674041
0;WA;Washington;2006;Not Hispanic;5751955
0;WA;Washington;2007;Not Hispanic;5808908
0;WA;Washington;2008;Not Hispanic;5871854
0;WA;Washington;2009;Not Hispanic;5937616
0;WA;Washington;2010;Not Hispanic;5981656
0;WA;Washington;2011;Not Hispanic;6042499
0;WA;Washington;2012;Not Hispanic;6092669
0;WA;Washington;2013;Not Hispanic;6138419
0;WA;Washington;2014;Not Hispanic;6204833
0;WA;Washington;2015;Not Hispanic;6288064
0;WA;Washington;2016;Not Hispanic;6386897
0;WA;Washington;2017;Not Hispanic;6483240
0;WA;Washington;2018;Not Hispanic;6555579
0;WA;Washington;2019;Not Hispanic;6612935
0;WA;Washington;2020;Not Hispanic;6661581
0;WA;Washington;2021;Not Hispanic;6655173
0;WA;Washington;2022;Not Hispanic;6677536
0;WA;Washington;2023;Not Hispanic;6704572
0;WA;Washington;2024;Not Hispanic;6763659
0;WV;West Virginia;1990;Not Hispanic;1784773
0;WV;West Virginia;1991;Not Hispanic;1791064
0;WV;West Virginia;1992;Not Hispanic;1798434
0;WV;West Virginia;1993;Not Hispanic;1809398
0;WV;West Virginia;1994;Not Hispanic;1811864
0;WV;West Virginia;1995;Not Hispanic;1814836
0;WV;West Virginia;1996;Not Hispanic;1813581
0;WV;West Virginia;1997;Not Hispanic;1809537
0;WV;West Virginia;1998;Not Hispanic;1805765
0;WV;West Virginia;1999;Not Hispanic;1801470
0;WV;West Virginia;2000;Not Hispanic;1794674
0;WV;West Virginia;2001;Not Hispanic;1788334
0;WV;West Virginia;2002;Not Hispanic;1791376
0;WV;West Virginia;2003;Not Hispanic;1797129
0;WV;West Virginia;2004;Not Hispanic;1800237
0;WV;West Virginia;2005;Not Hispanic;1802919
0;WV;West Virginia;2006;Not Hispanic;1808884
0;WV;West Virginia;2007;Not Hispanic;1813906
0;WV;West Virginia;2008;Not Hispanic;1819095
0;WV;West Virginia;2009;Not Hispanic;1825731
0;WV;West Virginia;2010;Not Hispanic;1831900
0;WV;West Virginia;2011;Not Hispanic;1832768
0;WV;West Virginia;2012;Not Hispanic;1832666
0;WV;West Virginia;2013;Not Hispanic;1829032
0;WV;West Virginia;2014;Not Hispanic;1823791
0;WV;West Virginia;2015;Not Hispanic;1815639
0;WV;West Virginia;2016;Not Hispanic;1803855
0;WV;West Virginia;2017;Not Hispanic;1789521
0;WV;West Virginia;2018;Not Hispanic;1775872
0;WV;West Virginia;2019;Not Hispanic;1764111
0;WV;West Virginia;2020;Not Hispanic;1756767
0;WV;West Virginia;2021;Not Hispanic;1749395
0;WV;West Virginia;2022;Not Hispanic;1736133
0;WV;West Virginia;2023;Not Hispanic;1730278
0;WV;West Virginia;2024;Not Hispanic;1727387
0;WI;Wisconsin;1990;Not Hispanic;4811028
0;WI;Wisconsin;1991;Not Hispanic;4864654
0;WI;Wisconsin;1992;Not Hispanic;4919207
0;WI;Wisconsin;1993;Not Hispanic;4971081
0;WI;Wisconsin;1994;Not Hispanic;5010534
0;WI;Wisconsin;1995;Not Hispanic;5052108
0;WI;Wisconsin;1996;Not Hispanic;5087577
0;WI;Wisconsin;1997;Not Hispanic;5112504
0;WI;Wisconsin;1998;Not Hispanic;5131551
0;WI;Wisconsin;1999;Not Hispanic;5153832
0;WI;Wisconsin;2000;Not Hispanic;5178628
0;WI;Wisconsin;2001;Not Hispanic;5197064
0;WI;Wisconsin;2002;Not Hispanic;5221166
0;WI;Wisconsin;2003;Not Hispanic;5241738
0;WI;Wisconsin;2004;Not Hispanic;5263029
0;WI;Wisconsin;2005;Not Hispanic;5280645
0;WI;Wisconsin;2006;Not Hispanic;5296994
0;WI;Wisconsin;2007;Not Hispanic;5314525
0;WI;Wisconsin;2008;Not Hispanic;5330080
0;WI;Wisconsin;2009;Not Hispanic;5343585
0;WI;Wisconsin;2010;Not Hispanic;5352652
0;WI;Wisconsin;2011;Not Hispanic;5359699
0;WI;Wisconsin;2012;Not Hispanic;5365775
0;WI;Wisconsin;2013;Not Hispanic;5374921
0;WI;Wisconsin;2014;Not Hispanic;5382449
0;WI;Wisconsin;2015;Not Hispanic;5383874
0;WI;Wisconsin;2016;Not Hispanic;5386537
0;WI;Wisconsin;2017;Not Hispanic;5394903
0;WI;Wisconsin;2018;Not Hispanic;5398833
0;WI;Wisconsin;2019;Not Hispanic;5406292
0;WI;Wisconsin;2020;Not Hispanic;5448540
0;WI;Wisconsin;2021;Not Hispanic;5424824
0;WI;Wisconsin;2022;Not Hispanic;5434418
0;WI;Wisconsin;2023;Not Hispanic;5446190
0;WI;Wisconsin;2024;Not Hispanic;5460706
0;WY;Wyoming;1990;Not Hispanic;428166
0;WY;Wyoming;1991;Not Hispanic;433106
0;WY;Wyoming;1992;Not Hispanic;439818
0;WY;Wyoming;1993;Not Hispanic;446016
0;WY;Wyoming;1994;Not Hispanic;452782
0;WY;Wyoming;1995;Not Hispanic;457348
0;WY;Wyoming;1996;Not Hispanic;460213
0;WY;Wyoming;1997;Not Hispanic;460431
0;WY;Wyoming;1998;Not Hispanic;461007
0;WY;Wyoming;1999;Not Hispanic;461434
0;WY;Wyoming;2000;Not Hispanic;462301
0;WY;Wyoming;2001;Not Hispanic;461701
0;WY;Wyoming;2002;Not Hispanic;465763
0;WY;Wyoming;2003;Not Hispanic;468029
0;WY;Wyoming;2004;Not Hispanic;472105
0;WY;Wyoming;2005;Not Hispanic;475579
0;WY;Wyoming;2006;Not Hispanic;482234
0;WY;Wyoming;2007;Not Hispanic;491854
0;WY;Wyoming;2008;Not Hispanic;500094
0;WY;Wyoming;2009;Not Hispanic;511082
0;WY;Wyoming;2010;Not Hispanic;514003
0;WY;Wyoming;2011;Not Hispanic;515892
0;WY;Wyoming;2012;Not Hispanic;522474
0;WY;Wyoming;2013;Not Hispanic;527066
0;WY;Wyoming;2014;Not Hispanic;526733
0;WY;Wyoming;2015;Not Hispanic;528974
0;WY;Wyoming;2016;Not Hispanic;527037
0;WY;Wyoming;2017;Not Hispanic;521748
